,item_code,title,ori_price,dis_price,discount_percent,provider,num,main_category,sub_category,item_ranking
1505,1520780977,[미브린]골드TOP키트 (전문가용),28500,28500,0,천상의아름다움신디,2485,화장품/헤어,화장소품,85
1506,1520798797,[앙뜨레]특가 앙뜨레 AM6204 항공바퀴 여행용 캐리어 여행가방,28800,27360,5,앙뜨레,1826,신발/잡화,여행가방,26
1507,1520801708,USA 미국직수입 여자향수 남자향수 여성 남성 향수,17800,9010,49,자스민CNC,2327,화장품/헤어,향수,27
1508,1520868047,극세사담요/여행/사무실/고급형/캠핑담요/초특가/한국,32800,32800,0,뷰티1번지,11374,여행,여행소품,58
1509,1520874604,[잠스쿨]떡실신매트리스 침대 바닥 마약 토퍼 12cm 슈퍼싱글,102000,99000,2,잠스쿨공식몰,6947,가구/침구,ALL,47
1510,1520874604,[잠스쿨]떡실신매트리스 침대 바닥 마약 토퍼 12cm 슈퍼싱글,102000,99000,2,잠스쿨공식몰,7119,가구/침구,침구,19
1511,1520909557,비비스토어 투톤 먼지없는 암막커튼/거실/창문,48000,23800,50,BBSTORE-,7258,가구/침구,커튼/블라인드,58
1512,1520910537,[체리블랑]겨울신상/여아의류/~160/주니어/아동복/상하복/레깅스,20000,19900,0,체리블랑,3361,유아동/출산,유아동의류,61
1513,1520945010,(2월 재입고 /예약주문) 엔시티 127 (NCT 127) / 1집 리패키지-NCT 127 Regulate,17800,17800,0,음반몰,10843,도서/음반,음반,27
1514,1521169270,40형 FHD TV (101.6cm) / MX40F [스탠드형 택배기사배송 자가설치]/ 유맥스,236400,236400,0,롯데ON,8795,컴퓨터/전자,영상가전,79
1515,1521305298,[도미노피자](도미노피자) 블랙앵거스 스테이크 피자(오리지널)L+콜라1.25L,36900,30260,17,기프트팝,11577,e쿠폰/티켓,외식,59
1516,1521325207,[MLB]2021신상 슬리퍼 샌들 50종 학생/남성/여성/실내화/,29800,29800,0,엠엘비슈즈,7593,스포츠/자동차,스포츠의류/운동화,77
1517,1521471802,[설화수]설화수 맨 본윤 2종 기획세트 {SH2026},81500,81500,0,1004친구,2239,화장품/헤어,남성화장품,39
1518,152159905,여수고기)노르웨이 저온숙성 순살 고등어 2kg / 3kg,28500,28500,0,(주)여수고기,4479,식품,수산,79
1519,1521727648,(1+1)LG생활건강_마미포코리프가닉팬티기저귀대형4단계 남아 _24매,16900,16570,1,홈플러스당일배송,3961,유아동/출산,홈플러스 베이비,61
1520,1522412367,[더나은](1+1) 기능성 메모리폼 라텍스 쿠션 깔창 신발 운동화,6500,6500,0,더나은주식회사,1315,신발/잡화,남성신발,15
1521,1522912284,2021/2020 중등 쎈 수학 개념원리 오투 개념 유형 풍산자 체크체크 일품 중등 중학 과학 1 2 3학년,11700,11700,0,북앤피플,10650,도서/음반,학습/수험,34
1522,1523090965,[테일러메이드](테일러메이드정품) NEW M2 HL 페어웨이우드(남/여),189000,189000,0,AK골프,7900,스포츠/자동차,골프,84
1523,1523097812,쓰리팩 무소음테이프 50m 쓰리팩 OPP 포장테이프,1700,1600,5,atcshop,6330,생활/주방/건강,문구/사무용품,30
1524,1523435916,(중고)공부머리 독서법 : 실현 가능하고 지속 가능한 독서교육의 모든 것  최승필,10720,10720,0,예스24도서,10395,도서/음반,가정/생활/취미/레저,79
1525,1523544044,[SK매직]고급형 20L 버튼식 전자렌지 MWO-20EC6 (당일발송),90000,80900,10,가람(주),8378,컴퓨터/전자,ALL,62
1526,1523544044,[SK매직]고급형 20L 버튼식 전자렌지 MWO-20EC6 (당일발송),90000,80900,10,가람(주),8936,컴퓨터/전자,주방가전,20
1527,1523550277,[BBQ](BBQ) 황금올리브치킨+콜라 1.25L,20000,19000,5,스마트콘,11569,e쿠폰/티켓,외식,51
1528,1523555842,[슈베스]슈베스 생리대 중형 14Px3팩외 팬티라이너/오버나이트,14900,4900,67,이오스트,5401,생활/주방/건강,ALL,1
1529,1523555842,[슈베스]슈베스 생리대 중형 14Px3팩외 팬티라이너/오버나이트,14900,4900,67,이오스트,6101,생활/주방/건강,위생용품,1
1530,1523607244,[MF매직하우스]코팅메탈선반 600 5단 + 고리증정,37900,30280,20,MF매직하우스,5743,생활/주방/건강,샤워기/필터/생활용품,43
1531,1523670805,참느타리버섯 (200G/팩),1490,1430,4,롯데슈퍼프레시,5225,식품,채소,25
1532,1523773997,[피에르다르장]피에르다르장 프랑스 만능 국민세제 + 요술행주증정,30000,9900,67,할인바이할인,75,ALL,ALL,75
1533,1523773997,[피에르다르장]피에르다르장 프랑스 만능 국민세제 + 요술행주증정,30000,9900,67,할인바이할인,5472,생활/주방/건강,ALL,72
1534,1523773997,[피에르다르장]피에르다르장 프랑스 만능 국민세제 + 요술행주증정,30000,9900,67,할인바이할인,5912,생활/주방/건강,세제/세면용품,12
1535,1523776182,[도루코]도루코 프로컷 S101 커터기 X 2개,4000,3600,10,친절한상점,5446,생활/주방/건강,ALL,46
1536,1523776182,[도루코]도루코 프로컷 S101 커터기 X 2개,4000,3600,10,친절한상점,6301,생활/주방/건강,문구/사무용품,1
1537,1524231563,[쏘피]한결 생리대 중형 16Px3팩+견본키트,8900,8900,0,LG생활건강공식스토어,6152,생활/주방/건강,위생용품,52
1538,1524322338,[이경희]겨울 머플러 울 캐시미어 여성 목도리 쁘띠 니트 남성,20000,8900,55,바바파파,1692,신발/잡화,잡화/액세서리,92
1539,1524336359,임산부 요가 임부 팬츠 트레이닝 빅사이즈 하의 스판,11900,10830,8,마미누리,3836,유아동/출산,임부복/용품,36
1540,1524356908,[레고에듀케이션] 레고 에듀케이션 슈퍼 크리에이터 동화모형집 세트,270000,267300,1,롯데아이몰,6229,생활/주방/건강,악기/취미/원예용품,29
1541,1524362895,호리미야 10.5 오피셜 팬북,8550,8550,0,인터파크도서몰,10511,도서/음반,만화/잡지,95
1542,1524547975,튼이 이유식(세상 쉽고 맛있는),19800,19800,0,인터넷교보문고,10384,도서/음반,가정/생활/취미/레저,68
1543,1524632716,가림패치/토마토패치/아이/사시교정용패치/60매,35000,35000,0,토마토 안경,6676,생활/주방/건강,건강/의료용품,76
1544,1524647198,사랑스런 울아이를 위한 독블리패드400매 / 1779d,27000,23900,11,인터펫코리아공식몰,6432,생활/주방/건강,반려동물용품,32
1545,1524689874,발뜨뜨 발열깔창 발핫팩 붙이는 깔창 핫팩 60종,29900,29900,0,인포벨홈쇼핑,8183,스포츠/자동차,등산/아웃도어,67
1546,1524694497,[로얄캐닌]로얄캐닌 독 말티즈 어덜트 1.5kg 강아지사료,23000,20700,10,냥이세상1,6496,생활/주방/건강,반려동물용품,96
1547,1524744565,스텐주전자 휘슬주전자 스테인레스 차망 주전자 5L,25800,12900,50,홈스몰,5834,생활/주방/건강,주방용품,34
1548,1524798982,[카시오]카시오정품 W-735H-1A 진동알람 스포츠 전자손목시계,26000,24700,5,드림워치,1107,신발/잡화,브랜드 쥬얼리/시계,7
1549,1524798982,[카시오]카시오정품 W-735H-1A 진동알람 스포츠 전자손목시계,26000,24700,5,드림워치,1689,신발/잡화,잡화/액세서리,89
1550,1524806984,[강블리라이프]강블리라이프 고양이 두부 모래 8L X 6개 라벤더,27900,25310,9,지피클럽,6424,생활/주방/건강,반려동물용품,24
1551,1524837244,영암 꿀달고구마 무농약 3kg(상중) 30년고구마재배,19900,19900,0,싱그런,5250,식품,채소,50
1552,1524852178,영암 꿀달고구마 무농약 5kg(특상) 30년고구마재배,27900,27900,0,싱그런,5206,식품,채소,6
1553,152509328,[기어엑스]기어엑스 골프장갑-천연양피 4장/양손2set 남자 여성,22000,22000,0,기어엑스,7831,스포츠/자동차,골프,15
1554,1525308844,세상 쉽고 맛있는 튼이 이유식  : 큐브와 밥솥 칸막이로 한 번에 3가지 9끼 이유식 완성  정주희,19800,19800,0,예스24도서,10373,도서/음반,가정/생활/취미/레저,57
1555,1526130790,[세노비스]수퍼바이오틱스 유산균  Lp299v (60캡슐),58900,58900,0,세노비스공식몰,4085,식품,ALL,85
1556,1526130790,[세노비스]수퍼바이오틱스 유산균  Lp299v (60캡슐),58900,58900,0,세노비스공식몰,4904,식품,건강,4
1557,1526245779,[세노비스]키즈 멀티비타민 미네랄 (90정/45일분) x2개,54100,54100,0,세노비스공식몰,4923,식품,건강,23
1558,1526246896,[세노비스]코엔자임큐텐 (60캡슐/60일분) x2개,62700,62700,0,세노비스공식몰,4987,식품,건강,87
1559,1526247273,[세노비스]프로폴리스+ (60캡슐/60일분) x2개,50400,50400,0,세노비스공식몰,4977,식품,건강,77
1560,1526528011,[에코버]1+1 식기세척기 타블렛 세제 제로 500g (20g x 25입),28720,24640,14,가람(주),5960,생활/주방/건강,세제/세면용품,60
1561,1526680274,[Aura]럭셔리향수향 아우라 섬유유연제 윌유 5.5L,20900,15900,23,스마일배송,128,ALL,ALL,128
1562,1526680274,[Aura]럭셔리향수향 아우라 섬유유연제 윌유 5.5L,20900,15900,23,스마일배송,5918,생활/주방/건강,세제/세면용품,18
1563,1526719659,베트남유심 무제한 다낭 하노이 나트랑 유심칩 심카드,6900,6900,0,굿로밍,11310,여행,해외여행,94
1564,1526846370,롯데푸드_올곧게만든위드맘2단계_750G,31000,30070,3,홈플러스당일배송,3952,유아동/출산,홈플러스 베이비,52
1565,1526925011,[넥스트]NEXT-230MH 가습기/미니/초음파(화이트+블루 1+1제품,25000,18100,27,주수빈인포텍,9046,컴퓨터/전자,계절가전,30
1566,1527383843,[뉴랩]뉴랩_뉴커터랩_30cmx100m,5490,5490,0,홈플러스당일배송,6778,생활/주방/건강,홈플러스 리빙,78
1567,1527526398,베트남유심칩 무제한 다낭 나트랑 푸꾸옥 당일 공항,7800,7800,0,스카이패스로밍,11350,여행,여행소품,34
1568,1527564358,[스틸리]베드트레이 독서대 좌식테이블 노트북거치대 책상  G6,44000,39100,11,금영유통,7040,가구/침구,가구,40
1569,1527588789,[델몬트]고산지바나나 (1.2KG내외/봉/필리핀산),3990,3990,0,롯데슈퍼프레시,4152,식품,과일/견과,52
1570,1527664001,[미쟝센]미쟝센 데미지케어 로즈프로틴 트리트먼트 1000ml 3개,29900,29900,0,스마일배송,2646,화장품/헤어,샴푸/헤어에센스/스타일링,46
1571,1527665769,[테슬라]테슬라 겨울 남여 보드바지 스키바지 스키복 보드,68800,21800,68,테슬라(TESLA),7927,스포츠/자동차,자전거/보드/기타레저,11
1572,1527678283,옹알이 콩콩이 콩순이인형/콩콩이인형,27800,26410,5,총알완구2,3789,유아동/출산,장난감/완구,89
1573,1527708372,[헤라]헤라 지일 오 데 퍼퓸 40ml {HE4153},29400,29400,0,1004친구,2363,화장품/헤어,향수,63
1574,1527761362,[갤럭시노트9]카드 범퍼 노트20 노트10 S20 S10 A10e S9 S8 플러스,20000,18220,8,와이즈코,9795,컴퓨터/전자,디지털 액세서리,79
1575,1528058319,3M손소독제 새니타이저 70% - 500ml,14500,13400,7,세미마루,5699,생활/주방/건강,손소독제/소독기기,99
1576,1528071259,신선한사과 4~6입,8990,8900,1,롯데슈퍼프레시,4178,식품,과일/견과,78
1577,1528423501,[라피타]라피타 헤어틴트 블랙1개 / 10초 새치커버,22900,18650,18,라피타,2683,화장품/헤어,샴푸/헤어에센스/스타일링,83
1578,1528510035,[힙]HiPP 유기농 콤비오틱 2단계 X 1캔 힙분유/수입분유,34800,34800,0,아이베스토어,3070,유아동/출산,분유/이유식,70
1579,1528656253,[갤럭시노트9]S20 S10 S9 S8 S7 S6 노트10 노트9 노트8 노트5 노트4,23000,22900,0,원스컴,9794,컴퓨터/전자,디지털 액세서리,78
1580,1529167483,초L)섬초시금치(200G/봉),2990,2860,4,롯데슈퍼프레시,5251,식품,채소,51
1581,1529485013,[미니노어]미니노어 욕조(WHITE)_75L08600204,34200,32490,5,아가방공식쇼핑몰,3278,유아동/출산,신생아의류/잡화,78
1582,1529528538,[월드컵]패키지 남여 공용 런닝화 운동화 워킹화 스니커즈,19900,19110,3,월드컵공식몰,1248,신발/잡화,여성신발,48
1583,1529528538,[월드컵]패키지 남여 공용 런닝화 운동화 워킹화 스니커즈,19900,19110,3,월드컵공식몰,1433,신발/잡화,운동화,33
1584,1530005004,[프롬산타]기분좋은 선물세트 외 양말 60종 균일가전/수면/덧신,33000,10000,69,프롬산타양말,910,신발/잡화,ALL,10
1585,1530005004,[프롬산타]기분좋은 선물세트 외 양말 60종 균일가전/수면/덧신,33000,10000,69,프롬산타양말,1606,신발/잡화,잡화/액세서리,6
1586,1530010529,[포켄스]덴티페어리 클로로필 밸류팩SS/170P 덴탈껌 낱개포장,46000,39330,14,(주)포켄스,6433,생활/주방/건강,반려동물용품,33
1587,153013469,초특가 2M특대형화분  전국당일꽃배달/행운목파키라,100000,57000,43,엔젤플라워_,6289,생활/주방/건강,악기/취미/원예용품,89
1588,1530271035,[강블리라이프]강블리라이프 수블리 미네랄 워터 2.0L X  12개 / 생수,8500,6500,23,지피클럽,4699,식품,생수/커피/음료,99
1589,1530800839,2021 EBS 초등 만점왕 단원평가 연산 수학 플러스 계산왕 기초영문법 스토리한국사 국어 사회 과학 독해력,8100,8100,0,제이북스,10696,도서/음반,학습/수험,80
1590,1531142199,[아이깨끗해]핸드솝 순 490ml x1개+리필 450mlx2개,10900,10900,0,라이온코리아직영몰,5695,생활/주방/건강,손소독제/소독기기,95
1591,1531222865,MJK 두꺼운 발톱깎이/손톱/파고드는/내성/내향성/엄지,18000,17140,4,머리손질,2480,화장품/헤어,화장소품,80
1592,1531241310,[브라운]브라운 FG1100 여성면도기 제모기 눈썹정리기,29800,26820,10,누리디지털,2717,화장품/헤어,제모/데오드란트/슬리밍,17
1593,1531538827,대용량 강아지 수제간식 닭가슴살300g 3팩,21000,19260,8,애기야수제간식,6435,생활/주방/건강,반려동물용품,35
1594,1531712947,[랑콤][랑콤] 미라클 EDP 100ml,88000,81840,7,롯데아이몰,2349,화장품/헤어,향수,49
1595,153279336,[박스포유]100%직접생산/ 박스포유 택배박스,34600,31900,7,박스포유/BOX4U,6315,생활/주방/건강,문구/사무용품,15
1596,1532898356,미조립아동 스윙카/드림카/흔들카/붕붕카 LED바퀴,34900,34900,0,세아무역,7995,스포츠/자동차,자전거/보드/기타레저,79
1597,1532903952,[삼성물산]삼성 A4 복사용지 A4용지 복사지 75g 4000매,28830,24800,13,오피스하나,6334,생활/주방/건강,문구/사무용품,34
1598,1532937963,[얌테이블]국내산 홍합 5kg /쿠폰북10%쿠폰가: 8790원,14800,9900,33,얌테이블,39,ALL,ALL,39
1599,1532937963,[얌테이블]국내산 홍합 5kg /쿠폰북10%쿠폰가: 8790원,14800,9900,33,얌테이블,4418,식품,수산,18
1600,1532950386,난치병 혁명,20700,20700,0,인터넷교보문고,10364,도서/음반,가정/생활/취미/레저,48
1601,1532952063,대육임직지. 2: 갑술순(즉문즉답)(대유육임시리즈 8)(양장본 HardCover),27000,27000,0,인터넷교보문고,10280,도서/음반,인문/사회/과학/IT,64
1602,1533015290,미니멀웍스 파워스토브 W/강염버너,240000,228000,5,제이디아웃도어,8097,스포츠/자동차,캠핑/낚시,81
1603,1533061787,14K/18K 베스트 쥬얼리 선물추천 ::당일출고::,48900,48900,0,(주)골드앤,1666,신발/잡화,잡화/액세서리,66
1604,1533069617,[이랜드잇](이랜드잇) 외식통합 기프트카드 5만원권,50000,48500,3,스마트콘,11588,e쿠폰/티켓,외식,70
1605,1533088111,14K/18K 신상팔찌 베스트팔찌 선물추천 ::당일출고::,157900,157900,0,(주)골드앤,1684,신발/잡화,잡화/액세서리,84
1606,1533245152,[스타글러브]스타글러브 골프장갑 올양피/반양피 모음(남성/여성),5500,5500,0,지티마트,7886,스포츠/자동차,골프,70
1607,1533319336,[한샘] 여행용 미니 드라이기 고데기 SET_(731812),27900,27900,0,텐바이텐,11333,여행,여행소품,17
1608,1533340293,[광천김]광천김 파래김 생김 100매+100매/하루특가/10%추가쿠폰,16300,10900,33,광천김본사,43,ALL,ALL,43
1609,1533340293,[광천김]광천김 파래김 생김 100매+100매/하루특가/10%추가쿠폰,16300,10900,33,광천김본사,4421,식품,수산,21
1610,1533958684,[피스넷]끊김없는 블루투스이어폰 피스넷 프리슬림 블랙,35680,33900,4,피스넷,9499,컴퓨터/전자,헤드폰/이어폰,83
1611,1533989970,[호루스벤누]호루스벤누 TM-5S 미니삼각대,55000,53900,2,아이엠케이,9299,컴퓨터/전자,카메라,83
1612,1534060654,제주렌트카 완전자차 야간인수/새벽반납 전기차 스타렉스 공항 렌트 예약,12900,5900,54,(주)쿠폰트리,11099,여행,ALL,83
1613,1534060654,제주렌트카 완전자차 야간인수/새벽반납 전기차 스타렉스 공항 렌트 예약,12900,5900,54,(주)쿠폰트리,11199,여행,국내여행,83
1614,1534062352,[루솔]신제품출시 루솔 프리미엄 반찬 덮밥소스 1팩,3150,2900,7,루솔,3037,유아동/출산,분유/이유식,37
1615,1534081955,[테슬라]테슬라 방수 방한 보드 스키 바지 TM-YKB81,28800,27360,5,신세계몰,7944,스포츠/자동차,자전거/보드/기타레저,28
1616,1534090892,[엠지텍]테란엣지 일체형 외장하드2TB 특가/후기사은품 증정,93910,86400,7,주식회사엠지텍,8851,컴퓨터/전자,저장장치 ,35
1617,1534383980,흙당근1KG 봉 ,3690,3530,4,홈플러스당일배송,5217,식품,채소,17
1618,1534383980,흙당근1KG 봉 ,3690,3530,4,홈플러스당일배송,5340,식품,홈플러스 식품,40
1619,1534556751,[정관장][정관장]홍삼정 100gx3병/홍삼농축액 100%,174000,167040,4,CJmall,5175,식품,정관장/홍삼,75
