날짜,금,은,유가,코스피,나스닥,테슬라,비트코인
2011-01-03,1422.6,31.096,91.55,2070.08,2254.23,5.32,0.3
2011-01-04,1378.5,29.491999999999997,89.38,2085.14,2251.46,5.33,0.3
2011-01-05,1373.4,29.173000000000002,90.3,2082.55,2270.4,5.37,0.3
2011-01-06,1371.4,29.11,88.38,2077.61,2277.51,5.58,0.3
2011-01-07,1368.5,28.660999999999998,88.03,2086.2,2276.7,5.65,0.3
2011-01-10,1373.7,28.851,89.25,2080.81,2284.38,5.69,0.3
2011-01-11,1384.0,29.49,91.11,2088.32,2288.73,5.39,0.3
2011-01-12,1385.7,29.531999999999996,91.86,2094.95,2304.88,5.39,0.3
2011-01-13,1386.9,29.252,91.4,2089.48,2305.53,5.24,0.3
2011-01-14,1360.4,28.309,91.54,2108.17,2323.43,5.15,0.4
2011-01-18,1368.1,28.901,91.38,2096.48,2328.79,5.13,0.3
2011-01-19,1370.2,28.791999999999998,90.86,2115.69,2303.32,4.81,0.3
2011-01-20,1346.5,27.459,88.86,2106.66,2286.08,4.52,0.4
2011-01-21,1341.0,27.416,89.11,2069.92,2268.32,4.61,0.4
2011-01-24,1344.5,27.318,87.87,2082.16,2300.39,4.9,0.4
2011-01-25,1332.3,26.811,86.19,2086.67,2304.03,4.94,0.4
2011-01-26,1333.0,27.131999999999998,87.33,2110.46,2314.19,4.95,0.4
2011-01-27,1318.4,27.045,85.64,2115.01,2330.07,4.98,0.4
2011-01-28,1340.7,27.934,89.34,2107.87,2270.51,4.8,0.4
2011-01-31,1333.8,28.174,92.19,2069.73,2281.91,4.82,0.5
2011-02-01,1339.6,28.524,90.77,2072.03,2324.95,4.78,0.7
2011-02-02,1331.5,28.299,90.86,0.0,2321.09,4.79,0.7
2011-02-03,1352.3,28.733,90.54,0.0,2323.07,4.73,0.7
2011-02-04,1348.3,29.064,89.03,0.0,2338.2,4.69,0.8
2011-02-07,1347.6,29.348000000000003,87.48,2081.74,2349.2,4.61,0.9
2011-02-08,1363.4,30.271,86.94,2069.7,2363.61,4.9,0.9
2011-02-09,1364.8,30.273000000000003,86.71,2045.58,2360.95,4.64,1.1
2011-02-10,1361.9,30.090999999999998,86.73,2008.5,2364.35,4.64,1.0
2011-02-11,1359.9,29.991999999999997,85.58,1977.19,2379.15,4.65,1.1
2011-02-14,1364.6,30.529,84.81,2014.59,2385.6,4.62,1.1
2011-02-15,1373.6,30.693,84.32,2010.52,2381.92,4.57,1.0
2011-02-16,1374.7,30.63,84.99,1989.11,2397.94,4.95,1.0
2011-02-17,1384.7,31.572,86.36,1977.22,2397.57,4.72,1.0
2011-02-18,1388.2,32.298,86.2,2013.14,2392.47,4.64,0.9
2011-02-22,1400.5,32.864000000000004,93.57,1969.92,2322.86,4.37,0.9
2011-02-23,1413.4,33.302,98.1,1961.63,2300.94,4.37,0.9
2011-02-24,1415.3,33.179,97.28,1949.88,2313.31,4.51,1.0
2011-02-25,1408.7,32.898,97.88,1963.43,2346.29,4.72,0.9
2011-02-28,1409.3,33.804,96.97,1939.3,2350.99,4.78,0.9
2011-03-01,1430.7,34.416,99.63,0.0,2315.26,4.79,0.9
2011-03-02,1437.2,34.825,102.23,1928.24,2326.77,4.8,0.9
2011-03-03,1416.0,34.313,101.91,1970.66,2371.76,4.87,0.9
2011-03-04,1428.2,35.317,104.42,2004.68,2359.96,4.99,0.9
2011-03-07,1434.1,35.855,105.44,1980.27,2328.07,4.99,0.9
2011-03-08,1426.9,35.653,105.02,1996.32,2337.55,4.93,0.9
2011-03-09,1429.3,36.043,104.38,2001.47,2322.69,4.94,0.9
2011-03-10,1412.2,35.064,102.7,1981.58,2284.29,4.8,0.9
2011-03-11,1421.5,35.933,101.16,1955.54,2299.26,4.81,0.9
2011-03-14,1424.6,35.825,101.19,1971.23,2290.72,4.65,0.9
2011-03-15,1392.6,34.116,97.18,1923.92,2259.62,4.59,0.9
2011-03-16,1396.0,34.471,97.98,1957.97,2202.97,4.56,0.9
2011-03-17,1404.0,34.26,101.42,1959.03,2225.24,4.56,0.8
2011-03-18,1415.9,35.06,101.07,1981.13,2221.07,4.59,0.8
2011-03-21,1426.2,36.001999999999995,102.33,2003.42,2262.7,4.55,0.8
2011-03-22,1427.5,36.271,104.0,2013.66,2257.96,4.44,0.8
2011-03-23,1437.9,37.202,105.75,2012.18,2270.5,4.44,0.8
2011-03-24,1434.8,37.388000000000005,105.6,2036.78,2312.09,4.47,0.9
2011-03-25,1426.1,37.058,105.4,2054.04,2316.36,4.55,0.9
2011-03-28,1419.8,37.097,103.98,2056.39,2303.1,4.65,0.8
2011-03-29,1416.0,36.977,104.79,2072.13,2325.54,4.78,0.8
2011-03-30,1423.8,37.501,104.27,2091.38,2336.52,4.74,0.8
2011-03-31,1438.9,37.872,106.72,2106.7,2338.99,5.55,0.8
2011-04-01,1428.1,37.736999999999995,107.94,2121.01,2342.92,5.33,0.8
2011-04-04,1432.2,38.484,108.47,2115.87,2334.54,5.17,0.7
2011-04-05,1451.8,39.175,108.34,2130.43,2327.87,5.34,0.7
2011-04-06,1457.7,39.384,108.83,2126.71,2332.34,5.3,0.7
2011-04-07,1458.5,39.542,110.3,2122.14,2332.88,5.45,0.8
2011-04-08,1473.4,40.6,112.79,2127.97,2321.18,5.3,0.8
2011-04-11,1467.4,40.604,109.92,2122.39,2314.5,5.05,0.8
2011-04-12,1452.9,40.058,106.25,2089.4,2298.3,4.93,0.9
2011-04-13,1454.9,40.235,107.11,2121.92,2316.63,4.99,0.9
2011-04-14,1471.7,41.661,108.11,2141.06,2311.25,5.03,1.0
2011-04-15,1485.3,42.566,109.66,2140.5,2307.58,5.12,1.0
2011-04-18,1492.3,42.957,107.12,2137.72,2292.34,5.01,1.2
2011-04-19,1494.5,43.919,108.15,2122.68,2306.77,5.03,1.2
2011-04-20,1498.3,44.465,111.45,2169.91,2357.76,5.15,1.1
2011-04-21,1503.2,46.062,112.29,2198.54,2377.3,5.35,1.2
2011-04-25,1508.6,47.151,112.28,2216.0,2383.72,5.28,1.6
2011-04-26,1503.0,45.058,112.21,2206.3,2396.03,5.39,1.8
2011-04-27,1516.7,45.964,112.76,2206.7,2413.59,5.42,1.9
2011-04-28,1530.8,47.52,112.86,2208.35,2409.9,5.53,2.2
2011-04-29,1556.0,48.583999999999996,113.93,2192.36,2404.08,5.52,2.9
2011-05-02,1556.7,46.078,113.52,2228.96,2404.24,5.49,3.2
2011-05-03,1540.1,42.576,111.05,2200.73,2392.8,5.37,3.4
2011-05-04,1514.9,39.383,109.24,2180.64,2387.51,5.34,3.4
2011-05-05,1480.9,36.231,99.8,0.0,2375.21,5.29,3.3
2011-05-06,1491.2,35.283,97.18,2147.45,2383.18,5.42,3.5
2011-05-09,1502.9,37.11,102.55,2139.17,2390.97,5.58,3.8
2011-05-10,1516.6,38.48,103.88,0.0,2411.35,5.67,5.8
2011-05-11,1501.1,35.509,98.21,2166.63,2393.08,5.41,5.5
2011-05-12,1506.6,34.793,98.97,2122.65,2407.89,5.53,6.3
2011-05-13,1493.4,35.010999999999996,99.65,2120.08,2379.24,5.51,8.2
2011-05-16,1490.4,34.129,97.37,2104.18,2337.85,5.32,8.0
2011-05-17,1479.8,33.488,96.91,2102.41,2343.51,5.19,7.2
2011-05-18,1495.6,35.094,100.1,2135.78,2362.95,5.27,6.9
2011-05-19,1492.2,34.927,98.44,2095.51,2369.67,5.64,6.8
2011-05-20,1508.8,35.082,99.49,2111.5,2351.43,5.59,5.6
2011-05-23,1515.3,34.900999999999996,97.7,2055.71,2316.78,5.36,7.2
2011-05-24,1523.2,36.121,99.59,2061.76,2303.55,5.34,7.4
2011-05-25,1526.6,37.64,101.32,2035.87,2310.95,5.8,8.4
2011-05-26,1522.8,37.326,100.23,2091.91,2325.93,5.9,8.8
2011-05-27,1536.3,37.857,100.59,2100.24,2336.09,5.91,8.5
2011-05-31,1535.9,38.303000000000004,102.7,2142.47,2372.54,6.03,8.7
2011-06-01,1542.4,37.689,100.29,2141.34,2322.48,5.7,9.6
2011-06-02,1532.0,36.2,100.4,2114.2,2326.7,5.75,10.6
2011-06-03,1541.7,36.187,100.22,2113.47,2292.31,6.03,14.3
2011-06-06,1546.5,36.775999999999996,99.01,0.0,2274.48,5.74,18.5
2011-06-07,1543.3,37.04,99.09,2099.71,2268.96,5.67,23.9
2011-06-08,1538.1,36.619,100.74,2083.35,2252.89,5.42,29.6
2011-06-09,1542.1,37.423,101.93,2071.42,2256.65,5.52,28.9
2011-06-10,1528.6,36.326,99.29,2046.67,2221.09,5.57,24.0
2011-06-13,1515.0,34.736,97.3,2048.74,2222.28,5.69,19.8
2011-06-14,1523.8,35.41,99.37,2076.83,2250.34,5.72,19.3
2011-06-15,1525.6,35.406,94.81,2086.53,2209.01,5.46,19.5
2011-06-16,1529.3,35.553000000000004,94.95,2046.63,2199.93,5.3,17.0
2011-06-17,1538.6,35.739000000000004,93.01,2031.93,2192.96,5.3,15.7
2011-06-20,1541.5,36.065,93.26,2019.65,2204.36,5.2,17.5
2011-06-21,1546.0,36.373000000000005,93.4,2048.17,2251.82,5.51,17.5
2011-06-22,1552.9,36.734,95.41,2063.9,2235.75,5.44,17.5
2011-06-23,1520.1,35.005,91.02,2055.86,2255.05,5.54,17.5
2011-06-24,1500.5,34.641,91.16,2090.81,2217.06,5.51,17.5
2011-06-27,1496.0,33.58,90.61,2070.29,2252.24,5.49,16.8
2011-06-28,1499.7,33.633,92.89,2062.91,2285.75,5.62,17.0
2011-06-29,1509.9,34.75,94.77,2094.42,2294.43,5.66,16.9
2011-06-30,1502.3,34.812,95.42,2100.69,2325.07,5.83,16.1
2011-07-01,1482.3,33.694,94.94,2125.74,2361.39,5.8,15.4
2011-07-05,1512.3,35.402,96.89,2161.75,2371.21,5.83,12.9
2011-07-06,1528.7,35.911,96.65,2171.19,2378.58,5.79,14.8
2011-07-07,1530.2,36.528,98.67,2180.59,2412.89,5.95,14.8
2011-07-08,1541.2,36.536,96.2,2180.35,2405.89,5.76,14.3
2011-07-11,1548.8,35.689,95.15,2157.16,2362.0,5.67,14.2
2011-07-12,1561.9,35.629,97.43,2109.73,2343.79,5.63,14.0
2011-07-13,1585.2,38.148,98.05,2129.64,2352.43,5.73,13.9
2011-07-14,1589.0,38.689,95.69,2130.07,2325.06,5.52,14.0
2011-07-15,1589.8,39.063,97.24,2145.2,2356.67,5.52,13.8
2011-07-18,1602.1,40.333,95.93,2130.48,2344.01,5.45,13.5
2011-07-19,1600.9,40.211,97.5,2130.21,2398.17,5.58,13.9
2011-07-20,1596.7,39.546,98.14,2154.95,2387.8,5.74,13.7
2011-07-21,1586.8,38.937,99.13,2145.04,2404.24,5.74,13.6
2011-07-22,1601.3,40.113,99.87,2171.23,2429.5,5.86,13.7
2011-07-25,1612.0,40.354,99.2,2150.48,2424.15,5.7,14.1
2011-07-26,1616.6,40.691,99.59,2168.7,2429.45,5.6,13.9
2011-07-27,1615.0,40.553000000000004,97.4,2174.31,2367.16,5.53,13.9
2011-07-28,1613.4,39.779,97.44,2155.85,2371.77,5.63,13.5
2011-07-29,1628.3,40.092,95.7,2133.21,2362.81,5.63,13.5
2011-08-01,1619.0,39.298,94.89,2172.31,2354.05,5.75,13.1
2011-08-02,1641.9,40.080999999999996,93.79,2121.27,2292.85,5.47,12.1
2011-08-03,1663.4,41.747,91.93,2066.26,2312.78,5.44,9.3
2011-08-04,1656.2,39.418,86.63,2018.47,2207.2,4.95,10.8
2011-08-05,1648.8,38.196999999999996,86.88,1943.75,2194.38,4.85,9.8
2011-08-08,1710.2,39.374,81.31,1869.45,2060.29,4.73,7.8
2011-08-09,1740.0,37.876999999999995,79.3,1801.35,2160.79,5.01,10.0
2011-08-10,1781.3,39.325,82.89,1806.24,2073.09,4.76,10.0
2011-08-11,1748.8,38.656,85.72,1817.44,2167.07,5.06,9.5
2011-08-12,1740.2,39.101,85.38,1793.31,2182.05,5.26,9.5
2011-08-15,1755.5,39.298,87.88,0.0,2214.12,5.25,11.1
2011-08-16,1782.4,39.821,86.65,1879.87,2194.27,5.22,11.0
2011-08-17,1791.2,40.35,87.58,1892.67,2181.62,5.17,10.9
2011-08-18,1818.9,40.687,82.38,1860.58,2073.03,4.85,10.8
2011-08-19,1848.9,42.428000000000004,82.26,1744.88,2038.22,4.46,11.6
2011-08-22,1888.7,43.321000000000005,84.12,1710.7,2044.73,4.39,10.9
2011-08-23,1858.3,42.281000000000006,85.44,1776.68,2129.27,4.59,10.9
2011-08-24,1754.1,39.157,85.16,1754.78,2145.04,4.77,10.9
2011-08-25,1759.8,40.74,85.3,1764.58,2108.21,4.62,9.7
2011-08-26,1794.1,40.946999999999996,85.37,1778.95,2161.97,4.75,8.2
2011-08-29,1788.4,40.541,87.27,1829.5,2223.96,4.94,9.0
2011-08-30,1826.7,41.398,88.9,1843.82,2237.69,4.93,8.8
2011-08-31,1828.5,41.699,88.81,1880.11,2241.01,4.95,8.2
2011-09-01,1826.0,41.482,88.93,1880.7,2219.05,4.8,8.2
2011-09-02,1873.7,43.02,86.45,1867.75,2167.83,4.61,8.6
2011-09-06,1869.9,41.818000000000005,86.02,1766.71,2167.6,4.59,6.9
2011-09-07,1814.2,41.571999999999996,89.34,1833.46,2223.75,4.77,7.2
2011-09-08,1854.4,42.479,89.05,1846.64,2214.29,4.72,6.5
2011-09-09,1856.4,41.573,87.24,1812.93,2163.66,4.59,5.0
2011-09-12,1809.9,40.164,88.19,0.0,2191.84,4.58,6.1
2011-09-13,1826.8,41.123000000000005,90.21,0.0,2220.58,4.82,5.8
2011-09-14,1823.5,40.469,88.91,1749.16,2252.75,4.87,5.6
2011-09-15,1778.5,39.453,89.4,1774.08,2286.56,4.96,4.8
2011-09-16,1812.1,40.781,87.96,1840.1,2306.09,5.16,4.8
2011-09-19,1776.4,39.11,85.7,1820.94,2308.76,5.15,5.5
2011-09-20,1806.6,40.080999999999996,86.89,1837.97,2295.89,5.2,6.1
2011-09-21,1805.5,40.42,85.92,1854.28,2258.3,5.17,5.6
2011-09-22,1739.2,36.538000000000004,80.51,1800.55,2184.59,5.13,5.4
2011-09-23,1637.5,30.051,79.85,1697.44,2206.86,5.28,5.6
2011-09-26,1592.5,29.927,80.24,1652.71,2234.28,5.1,4.9
2011-09-27,1650.6,31.497,84.45,1735.71,2253.55,5.24,4.9
2011-09-28,1616.3,30.085,81.21,1723.09,2220.84,4.92,4.8
2011-09-29,1615.5,30.471999999999998,82.14,1769.29,2197.68,4.82,4.8
2011-09-30,1620.4,30.041,79.2,1769.65,2139.18,4.88,5.1
2011-10-03,1656.0,30.75,77.61,0.0,2085.04,4.75,5.0
2011-10-04,1614.7,29.795,75.67,1706.19,2129.21,4.73,5.0
2011-10-05,1640.3,30.316999999999997,79.68,1666.52,2182.77,5.07,4.9
2011-10-06,1651.9,31.97,82.59,1710.32,2217.99,5.39,4.7
2011-10-07,1634.5,30.958000000000002,82.98,1759.77,2202.76,5.4,4.3
2011-10-10,1669.6,31.944000000000003,85.41,1766.44,2278.65,5.58,4.1
2011-10-11,1659.7,31.963,85.81,1795.02,2294.92,5.52,3.9
2011-10-12,1681.3,32.754,85.57,1809.5,2307.18,5.56,4.2
2011-10-13,1667.3,31.633000000000003,84.23,1823.1,2326.88,5.59,4.1
2011-10-14,1681.8,32.14,86.8,1835.4,2371.94,5.61,4.0
2011-10-17,1675.5,31.791,86.38,1865.18,2334.38,5.48,2.6
2011-10-18,1651.7,31.801,88.34,1838.9,2364.87,5.67,2.4
2011-10-19,1646.0,31.252,86.11,1855.92,2316.81,5.51,2.3
2011-10-20,1611.9,30.266,85.3,1805.09,2306.29,5.47,2.3
2011-10-21,1635.1,31.173000000000002,87.4,1838.38,2335.93,5.61,2.6
2011-10-24,1651.5,31.62,91.27,1898.32,2384.42,5.71,2.5
2011-10-25,1699.6,33.034,93.17,1888.65,2335.87,5.65,2.8
2011-10-26,1722.7,33.291,90.2,1894.31,2334.79,5.6,2.8
2011-10-27,1746.7,35.095,93.96,1922.04,2399.83,5.75,3.0
2011-10-28,1746.2,35.27,93.32,1929.48,2401.29,5.97,3.2
2011-10-31,1724.2,34.336999999999996,93.19,1909.03,2360.08,5.87,3.3
2011-11-01,1711.0,32.722,92.19,1909.63,2298.37,5.78,3.2
2011-11-02,1728.7,33.929,92.51,1898.01,2318.32,5.74,3.3
2011-11-03,1764.2,34.488,94.07,1869.96,2367.71,6.49,3.2
2011-11-04,1755.3,34.07,94.26,1928.41,2356.32,6.46,3.1
2011-11-07,1790.3,34.812,95.52,1919.1,2371.04,6.25,3.0
2011-11-08,1798.4,35.137,96.8,1903.14,2400.01,6.37,3.0
2011-11-09,1790.9,34.348,95.74,1907.53,2314.1,6.18,3.0
2011-11-10,1758.9,34.095,97.78,1813.25,2312.07,6.27,2.8
2011-11-11,1787.5,34.671,98.99,1863.45,2355.78,6.73,3.1
2011-11-14,1777.8,34.013000000000005,98.14,1902.81,2341.32,6.64,2.2
2011-11-15,1781.7,34.448,99.37,1886.12,2366.24,6.79,2.3
2011-11-16,1773.8,33.814,102.59,1856.07,2324.37,6.99,2.6
2011-11-17,1719.8,31.493000000000002,98.82,1876.67,2272.09,6.74,2.3
2011-11-18,1724.7,32.413000000000004,97.41,1839.17,2253.95,6.52,2.0
2011-11-21,1678.3,31.113000000000003,96.92,1820.03,2211.14,6.35,2.3
2011-11-22,1702.2,32.948,98.01,1826.28,2216.33,6.41,2.3
2011-11-23,1695.7,31.881999999999998,96.17,1783.1,2166.54,6.29,2.3
2011-11-25,1685.5,31.011999999999997,96.77,1776.4,2150.88,6.33,2.5
2011-11-28,1710.8,32.16,98.21,1815.28,2224.22,6.51,2.5
2011-11-29,1713.4,31.853,99.79,1856.52,2211.39,6.35,2.8
2011-11-30,1745.5,32.731,100.36,1847.51,2295.2,6.55,3.0
2011-12-01,1735.3,32.695,100.2,1916.18,2309.2,6.52,3.1
2011-12-02,1747.0,32.621,100.96,1916.04,2302.04,6.66,3.1
2011-12-05,1730.7,32.306,100.99,1922.9,2326.95,6.88,2.9
2011-12-06,1727.9,32.672,101.28,1902.82,2321.49,6.97,3.0
2011-12-07,1740.9,32.555,100.49,1919.42,2320.54,6.84,3.0
2011-12-08,1709.8,31.467,98.34,1912.39,2282.59,6.18,3.0
2011-12-09,1712.8,32.173,99.41,1874.75,2318.68,6.21,3.0
2011-12-12,1664.2,30.935,97.77,1899.76,2292.24,6.08,3.1
2011-12-13,1659.9,31.195,100.14,1864.06,2268.37,5.89,3.3
2011-12-14,1584.3,28.881,94.95,1857.75,2233.03,5.71,3.2
2011-12-15,1574.6,29.225,93.87,1819.11,2226.71,5.72,3.2
2011-12-16,1595.6,29.615,93.53,1839.96,2238.18,5.6,3.2
2011-12-19,1594.4,28.822,93.88,1776.93,2215.27,5.55,3.5
2011-12-20,1615.6,29.496,97.22,1793.06,2281.94,5.58,4.0
2011-12-21,1611.9,29.198,98.67,1848.41,2249.03,5.51,3.9
2011-12-22,1608.9,29.000999999999998,99.53,1847.49,2266.77,5.55,3.9
2011-12-23,1604.7,29.046,99.68,1867.22,2287.57,5.58,4.0
2011-12-27,1594.2,28.697,101.34,1842.02,2293.12,5.71,4.1
2011-12-28,1562.9,27.191999999999997,99.36,1825.12,2267.08,5.7,4.2
2011-12-29,1539.9,27.274,99.65,1825.74,2285.07,5.75,4.2
2011-12-30,1565.8,27.875,98.83,0.0,2277.83,5.71,4.3
2012-01-03,1599.7,29.533,102.96,1875.41,2321.96,5.62,4.9
2012-01-04,1611.9,29.063000000000002,103.22,1866.22,2329.71,5.54,5.6
2012-01-05,1619.4,29.265,101.81,1863.74,2348.98,5.42,6.9
2012-01-06,1616.1,28.653000000000002,101.56,1843.14,2356.17,5.38,6.7
2012-01-09,1607.5,28.749000000000002,101.31,1826.49,2350.65,5.45,6.3
2012-01-10,1631.0,29.783,102.24,1853.22,2367.38,5.52,6.4
2012-01-11,1639.2,29.858,100.87,1845.55,2372.25,5.65,6.9
2012-01-12,1647.3,30.092,99.1,1864.57,2381.99,5.65,6.8
2012-01-13,1630.4,29.493000000000002,98.7,1875.68,2371.98,4.56,6.4
2012-01-17,1655.2,30.105999999999998,100.71,1892.74,2393.24,5.32,5.6
2012-01-18,1659.5,30.514,100.59,1892.39,2425.96,5.36,5.9
2012-01-19,1654.1,30.482,100.39,1914.97,2441.7,5.35,6.4
2012-01-20,1663.7,31.647,98.46,1949.89,2437.02,5.32,6.5
2012-01-23,1678.0,32.233000000000004,99.58,0.0,2437.22,5.35,6.4
2012-01-24,1664.2,31.930999999999997,98.95,0.0,2433.96,5.48,6.3
2012-01-25,1699.8,33.092,99.4,1952.23,2465.66,5.59,5.8
2012-01-26,1726.3,33.702,99.7,1957.18,2454.63,5.79,5.3
2012-01-27,1731.8,33.747,99.56,1964.83,2461.77,5.87,5.3
2012-01-30,1731.0,33.497,98.78,1940.55,2465.32,5.91,5.5
2012-01-31,1737.8,33.233000000000004,98.48,1955.79,2467.95,5.81,5.5
2012-02-01,1747.1,33.778,97.61,1959.24,2488.18,5.92,6.1
2012-02-02,1756.8,34.150999999999996,96.36,1984.3,2495.83,6.05,6.1
2012-02-03,1737.9,33.725,97.84,1972.34,2529.17,6.23,6.0
2012-02-06,1722.8,33.722,96.91,1973.13,2528.3,6.36,5.4
2012-02-07,1746.4,34.165,98.41,1981.59,2532.06,6.32,5.7
2012-02-08,1729.3,33.673,98.71,2003.73,2545.72,6.39,5.6
2012-02-09,1739.0,33.884,99.84,2014.62,2563.93,6.52,5.8
2012-02-10,1723.3,33.576,98.67,1993.71,2547.32,6.22,5.9
2012-02-13,1723.0,33.696,100.91,2005.74,2569.49,6.3,5.3
2012-02-14,1715.9,33.326,100.74,2002.64,2575.24,6.63,4.5
2012-02-15,1726.3,33.385999999999996,101.8,2025.32,2556.01,6.72,4.3
2012-02-16,1726.8,33.354,102.31,1997.45,2592.29,6.84,4.3
2012-02-17,1724.5,33.2,103.24,2023.47,2584.24,6.99,4.4
2012-02-21,1757.1,34.413000000000004,105.84,2024.24,2590.24,6.9,4.3
2012-02-22,1770.0,34.239000000000004,106.28,2028.65,2579.78,6.84,4.4
2012-02-23,1784.9,35.544000000000004,107.83,2007.8,2594.93,6.91,5.0
2012-02-24,1775.1,35.332,109.77,2019.89,2604.21,6.75,5.0
2012-02-27,1773.6,35.516,108.56,1991.16,2606.76,6.72,5.0
2012-02-28,1787.0,37.14,106.55,2003.69,2633.46,6.76,4.9
2012-02-29,1709.9,34.583,107.07,2030.25,2623.1,6.68,4.9
2012-03-01,1721.1,35.611,108.84,0.0,2643.54,6.88,4.9
2012-03-02,1708.8,34.481,106.7,2034.63,2641.58,6.81,4.7
2012-03-05,1703.0,33.650999999999996,106.72,2016.06,2614.92,6.75,5.0
2012-03-06,1671.4,32.741,104.7,2000.36,2588.95,6.62,5.0
2012-03-07,1683.3,33.543,106.16,1982.15,2607.85,6.62,4.9
2012-03-08,1698.1,33.789,106.58,2000.76,2637.18,6.61,4.9
2012-03-09,1710.9,34.175,107.4,2018.3,2646.85,6.95,4.9
2012-03-12,1699.2,33.374,106.34,2002.5,2646.85,7.2,4.9
2012-03-13,1693.7,33.544000000000004,106.71,2025.04,2697.43,7.22,5.3
2012-03-14,1642.5,32.147,105.43,2045.08,2708.41,7.06,5.4
2012-03-15,1659.1,32.693000000000005,105.11,2043.76,2714.79,7.0,5.3
2012-03-16,1655.5,32.573,107.06,2034.44,2712.78,7.06,5.3
2012-03-19,1666.9,32.926,108.09,2047.0,2733.26,7.0,4.7
2012-03-20,1646.7,31.805,105.61,2042.15,2737.63,6.99,4.8
2012-03-21,1650.0,32.199,107.27,2027.23,2736.88,7.03,4.8
2012-03-22,1642.3,31.319000000000003,105.35,2026.12,2731.5,6.88,4.7
2012-03-23,1662.3,32.248000000000005,106.87,2026.83,2728.55,6.82,4.7
2012-03-26,1685.5,32.726,107.03,2019.19,2778.02,7.48,4.6
2012-03-27,1684.8,32.601,107.33,2039.76,2782.12,7.59,4.8
2012-03-28,1657.9,31.816,105.41,2031.74,2770.97,7.57,4.8
2012-03-29,1652.2,31.978,102.78,2014.41,2762.05,7.47,4.8
2012-03-30,1669.3,32.469,103.02,2014.04,2755.27,7.45,4.9
2012-04-02,1677.5,33.083,105.23,2029.29,2784.42,7.32,5.0
2012-04-03,1670.0,33.25,104.01,2049.28,2782.78,7.6,4.9
2012-04-04,1612.3,31.029,101.47,2018.61,2745.0,7.0,4.9
2012-04-05,1628.5,31.715999999999998,103.31,2028.77,2762.5,6.9,4.9
2012-04-09,1642.5,31.513,102.46,1997.08,2739.98,6.63,4.9
2012-04-10,1659.5,31.67,101.02,1994.41,2695.12,6.49,4.8
2012-04-11,1659.0,31.511,102.7,0.0,2708.13,6.62,4.9
2012-04-12,1679.5,32.515,103.64,1986.63,2740.26,6.69,4.9
2012-04-13,1659.1,31.38,102.83,2008.91,2698.99,6.72,4.9
2012-04-16,1648.7,31.364,102.93,1992.63,2670.1,6.45,4.9
2012-04-17,1650.3,31.665,104.2,1985.3,2723.58,6.45,5.0
2012-04-18,1638.8,31.478,102.67,2004.53,2716.14,6.53,5.1
2012-04-19,1640.6,31.771,102.27,1999.86,2686.82,6.63,5.1
2012-04-20,1642.1,31.644000000000002,103.05,1974.65,2676.04,6.63,5.3
2012-04-23,1631.9,30.525,103.11,1972.63,2653.5,6.39,5.0
2012-04-24,1643.0,30.74,103.55,1963.42,2638.73,6.36,5.1
2012-04-25,1641.4,30.351,104.12,1961.98,2709.62,6.58,5.1
2012-04-26,1659.6,31.203000000000003,104.55,1964.04,2725.23,6.7,5.1
2012-04-27,1664.0,31.346999999999998,104.93,1975.35,2741.34,6.67,5.1
2012-04-30,1663.4,30.959,104.87,1981.99,2723.68,6.63,4.9
2012-05-01,1661.7,30.877,106.16,0.0,2726.92,6.76,5.0
2012-05-02,1653.4,30.592,105.22,1999.07,2734.77,6.79,5.1
2012-05-03,1634.2,29.959,102.54,1995.11,2704.59,6.49,5.1
2012-05-04,1644.7,30.38,98.49,1989.15,2637.92,6.37,5.1
2012-05-07,1638.6,30.072,97.94,1956.44,2639.28,6.49,5.1
2012-05-08,1604.0,29.414,97.01,1967.01,2629.87,6.04,5.1
2012-05-09,1593.7,29.197,96.81,1950.29,2621.35,6.01,5.0
2012-05-10,1595.1,29.136,97.08,1944.93,2616.24,6.59,4.8
2012-05-11,1583.6,28.858,96.13,1917.13,2615.98,6.45,5.0
2012-05-14,1560.6,28.319000000000003,94.78,1913.73,2590.28,6.01,5.0
2012-05-15,1556.8,28.054000000000002,93.98,1898.96,2580.75,5.89,5.0
2012-05-16,1536.2,27.17,92.81,1840.53,2561.56,5.84,5.1
2012-05-17,1574.5,27.996,92.56,1845.24,2509.05,5.71,5.1
2012-05-18,1591.6,28.694000000000003,91.48,1782.46,2478.53,5.51,5.1
2012-05-21,1588.4,28.304000000000002,92.57,1799.13,2545.43,5.75,5.1
2012-05-22,1576.3,28.165,91.66,1828.69,2539.2,6.16,5.1
2012-05-23,1548.1,27.508000000000003,89.9,1808.62,2547.08,6.2,5.1
2012-05-24,1557.3,28.142,90.66,1814.47,2531.35,6.06,5.1
2012-05-25,1568.8,28.37,90.86,1824.17,2527.05,5.96,5.2
2012-05-29,1548.6,27.767,90.76,1849.91,2558.97,6.34,5.2
2012-05-30,1563.4,27.962,87.82,1844.86,2537.4,6.08,5.1
2012-05-31,1562.6,27.741,86.53,1843.47,2524.87,5.9,5.2
2012-06-01,1620.5,28.497,83.23,1834.51,2458.83,5.63,5.3
2012-06-04,1612.2,27.991999999999997,83.98,1783.13,2478.13,5.58,5.3
2012-06-05,1615.2,28.39,84.29,1801.85,2487.5,5.58,5.4
